Position,index,PIE,YEAR,AGE,PLAYER,FP,MIN,PTS,FGM,FGA,DREB,TOV,REB,FTA,FTM,AST,OREB,GP,3PA,OFFRTG,TS%,AST%,REB%,FG%,AST/TO,NETRTG,Salary,PlayerGrade
Guard,8741,12.6,2018,29,Jimmy Butler,37.1,33.6,18.7,6.4,13.9,3.4,1.5,5.3,5.6,4.8,4,1.9,65,3,111.9,57.1,17.9,7.5,46.2,2.77,3.6,19841627,topPayer
Guard,9465,14.1,2015,26,Jimmy Butler,39.4,36.9,20.9,7,15.4,4.2,2,5.3,7.1,5.9,4.8,1.2,67,3.1,104.2,56.2,21.8,6.8,45.4,2.43,-0.3,16407500,topPayer
Guard,9687,13.8,2014,25,Jimmy Butler,37.4,38.7,20,6.5,14,4.1,1.4,5.8,7.1,5.9,3.3,1.8,65,3,107.4,58.3,14.2,7.3,46.2,2.28,4.6,2119214,aboveAvergae
Guard,9912,9.5,2013,24,Jimmy Butler,28.7,38.7,13.1,4.1,10.3,3.6,1.5,4.9,5,3.9,2.6,1.3,67,3.6,102.9,52.2,11,6.5,39.7,1.72,4,1174080,aboveAvergae
Guard,10127,10.6,2012,23,Jimmy Butler,18.7,26,8.6,2.9,6.2,2.3,0.8,4,2.8,2.3,1.4,1.7,82,1.3,103.2,57.4,8.8,7.7,46.7,1.85,2.4,1097520,aboveAvergae
Guard,10331,8.4,2011,22,Jimmy Butler,5.5,8.5,2.6,0.8,1.9,0.8,0.3,1.3,1.3,1,0.3,0.5,42,0.3,104,52.6,6.1,7.3,40.5,1,12.2,1020960,belowAverage
Guard,8462,8.6,2019,28,Joe Harris,23.3,30.9,13.9,5.3,11.2,3.4,1.5,4.3,1.3,1,2.1,1,63,5.9,109.9,59.2,9.8,6.4,47.1,1.4,1.6,7666667,topPayer
Guard,8744,8.9,2018,27,Joe Harris,22.4,30.2,13.7,4.9,9.8,3.1,1.6,3.8,1.8,1.4,2.4,0.7,76,5.1,109.6,64.5,11.4,6,50,1.5,-1.6,8333333,topPayer
Guard,8999,8.9,2017,26,Joe Harris,18.3,25.3,10.8,3.9,8,2.7,1.2,3.3,1.3,1.1,1.6,0.7,78,4.6,105.1,63.4,10.1,6.3,49.1,1.41,-3.3,1524305,aboveAvergae
Guard,9248,6.1,2016,25,Joe Harris,14.3,21.9,8.2,3,7,2.5,1.1,2.8,0.9,0.7,1,0.3,52,4.3,97.9,55.8,7.6,5.8,42.5,0.98,-11.2,980431,belowAverage
Guard,8463,9.6,2019,32,Joe Ingles,23.5,29.9,9.8,3.4,7.7,3.6,1.9,4,1.3,1,5.2,0.4,64,4.8,110.9,58.8,24,6.6,44.1,2.67,5.8,11454546,topPayer
Guard,9690,7.2,2014,27,Joe Ingles,13,21.2,5,1.9,4.5,1.9,1.2,2.2,0.5,0.4,2.3,0.3,79,2.6,100,53.3,17.1,5.4,41.5,1.86,-2.2,507336,belowAverage
Guard,8472,8.8,2019,23,Josh Jackson,20,19.8,10.4,3.8,8.6,2.6,1.4,3.2,2.4,1.6,1.7,0.6,18,4,109.1,53.9,11.8,7.3,43.9,1.24,3.3,7059480,topPayer
Guard,9011,7.2,2017,21,Josh Jackson,23.5,25.4,13.1,5.1,12.1,3.3,1.9,4.6,3.6,2.3,1.5,1.2,77,2.8,98.6,48,10.5,8.3,41.7,0.82,-11.7,5090040,good
Guard,8475,-33.3,2019,22,Josh Reaves,0,0.7,0,0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-100,79568,belowAverage
Guard,8478,-4.7,2019,26,Justin Anderson,2.8,5.6,1,0.3,2,0.7,0,0.7,0.7,0.3,0,0,3,1,69.2,21.8,0,4.9,16.7,0,-25.4,91557,belowAverage
Guard,8758,6.7,2018,25,Justin Anderson,8.2,9.7,3.7,1.3,3.3,1.3,0.5,1.8,0.7,0.5,0.5,0.5,48,1.6,101.9,51.6,7.3,8.2,40.8,1,-5.7,2516047,good
Guard,9015,8.7,2017,24,Justin Anderson,11.5,13.7,6.2,2.3,5.3,1.8,0.4,2.4,1,0.7,0.7,0.7,38,2.7,98.3,54,7.8,8.4,43.1,1.56,-7.2,1579440,aboveAvergae
Guard,9263,9.1,2016,23,Justin Anderson,14,16.4,7.1,2.5,5.9,2.3,0.9,3.3,1.7,1.4,0.9,0.9,75,2.6,101.5,53.7,8.9,10,42.4,1,-7.1,1514160,aboveAvergae
Guard,9482,9.4,2015,22,Justin Anderson,9.4,11.8,3.8,1.3,3.2,2.1,0.4,2.4,1,0.8,0.5,0.3,55,1.5,100.7,52.2,7.1,9.6,40.6,1.21,1.4,1449000,aboveAvergae
Guard,8479,7.8,2019,31,Justin Holiday,19,24.9,8.4,2.9,6.6,2.7,0.6,3.2,0.9,0.7,1.3,0.5,65,4.4,108.2,59.8,7.1,6,44,2.17,1.9,4767000,good
Guard,8759,6.8,2018,30,Justin Holiday,22.3,31.8,10.5,3.7,9.5,3.4,1.3,3.9,1.3,1.2,1.8,0.6,82,5.7,102.4,52,8.4,6,38.6,1.4,-7.7,4500000,good
Guard,9016,6.9,2017,29,Justin Holiday,23.5,31.5,12.2,4,10.9,3.6,1.3,4,2.3,1.9,2.1,0.4,72,6.2,104.2,51.3,9.7,6.2,37.1,1.65,-4,4500000,good
Guard,10142,5.3,2012,24,Justin Holiday,11,15.8,4.7,1.8,5.3,1.6,1,1.6,0.9,0.7,1.7,0,9,1.8,102.8,40.8,15.5,4.6,33.3,1.67,5,76220,belowAverage
Guard,8480,7.9,2019,23,Justin James,5.4,6.4,2.5,1,2.3,0.7,0.2,0.9,0.6,0.3,0.5,0.2,34,0.8,96.8,48.7,11.6,6.7,42.3,2,-1.6,898310,belowAverage
Guard,8483,7.4,2019,24,Justise Winslow,26.3,32,11.3,4.5,11.7,5.2,2.2,6.6,2.5,1.6,4,1.5,11,2.5,106.2,44,18.3,9.8,38.8,1.83,6.4,13000000,topPayer
Guard,8760,9.7,2018,23,Justise Winslow,27.4,29.7,12.6,4.9,11.3,4.4,2.2,5.4,2.1,1.3,4.3,1,66,3.9,107.6,51.3,21.3,8.6,43.3,1.99,3.4,3448926,good
Guard,9017,9.2,2017,22,Justise Winslow,20.3,24.7,7.8,3,7.2,4.5,1.1,5.4,1.5,1,2.2,0.9,68,1.9,103.8,49.6,13.4,10.7,42.4,1.92,1,2705040,good
Guard,8484,10.3,2019,20,KZ Okpala,4.5,5.2,1.4,0.6,1,0.8,0.2,1,0.4,0.2,0.2,0.2,5,0.2,86.3,59.5,7.7,9.8,60,1,-31.7,898310,belowAverage
Guard,9927,13.2,2013,23,Kawhi Leonard,29.5,29.1,12.8,5.1,9.8,5.1,1.2,6.2,1.9,1.5,2,1.2,66,2.8,108,60.2,10.3,10.8,52.2,1.66,9.9,1991760,aboveAvergae
Guard,10143,11.5,2012,22,Kawhi Leonard,27,31.2,11.9,4.5,9.1,4.9,1.1,6,2.2,1.8,1.6,1.1,58,3,107.5,59.2,7.7,10.1,49.4,1.5,10.1,1861920,aboveAvergae
Guard,10346,10.8,2011,21,Kawhi Leonard,20.1,24,7.9,3.1,6.3,3.5,0.7,5.1,1.4,1.1,1.1,1.6,64,1.7,107.4,57.3,6.6,10.9,49.3,1.59,5.1,1731960,aboveAvergae
Guard,8486,9.5,2019,20,Keldon Johnson,9.5,10.2,4.6,1.8,3.4,1.3,0.3,1.9,1.1,0.8,0.7,0.6,9,0.6,109.4,57.9,9.1,8.9,51.6,2,13.7,1950600,aboveAvergae
Guard,8487,9.7,2019,24,Kelly Oubre Jr.,33.2,34.5,18.7,6.7,14.8,5.3,1.5,6.4,4.4,3.4,1.5,1.2,56,5.5,110.6,56,6.6,9.2,45.2,1.02,0.2,10182015.54,topPayer
Guard,8490,5.4,2019,25,Kenrich Williams,15.5,22.3,3.8,1.4,4.1,3.7,0.6,5.1,0.7,0.3,1.5,1.4,35,2.7,105.8,43,8.8,10.5,34.3,2.52,-2.3,1416852,aboveAvergae
Guard,8764,6.2,2018,24,Kenrich Williams,17.9,23.5,6.1,2.3,6.1,3.6,0.8,4.8,0.4,0.3,1.8,1.2,46,3.4,107.8,48.5,9.4,9.4,38.4,2.31,-3.8,838464,belowAverage
Guard,8491,6.4,2019,30,Kent Bazemore,19.7,25.1,8.7,2.9,7.7,4,1.3,4.3,2.2,1.7,1.3,0.4,64,3.6,107.7,50,7.4,8,37.4,1,1.2,19269663,topPayer
Guard,9268,7.4,2016,27,Kent Bazemore,22.6,26.9,11,4,9.9,2.5,1.7,3.2,2.3,1.6,2.4,0.6,73,3.6,104.3,50.4,14,5.6,40.9,1.42,-1.7,15730337,topPayer
Guard,9488,10,2015,26,Kent Bazemore,24.7,27.8,11.6,4.3,9.7,4.7,1.8,5.1,2,1.6,2.3,0.4,75,4.1,102.8,55.1,12.7,8.8,44.1,1.24,2.3,2000000,aboveAvergae
Guard,8493,7.8,2019,21,Kevin Huerter,25.4,31.4,12.2,4.5,10.9,3.4,1.6,4.1,1.1,0.9,3.8,0.6,56,6,107.5,53.6,17.1,6.2,41.3,2.45,-6.1,2636280,good
Guard,8494,6.9,2019,19,Kevin Porter Jr.,18.9,23.2,10,3.7,8.4,2.8,1.9,3.2,2,1.5,2.2,0.4,50,3.2,102,53.5,14.7,6.8,44.2,1.17,-11.2,3243979.54,good
Guard,9270,10.4,2016,25,Khris Middleton,27.6,30.7,14.7,5.2,11.5,3.9,2.2,4.2,3.2,2.8,3.4,0.4,29,3.6,110.8,57,17.5,7.6,45,1.52,5.4,15200000,topPayer
Guard,9491,10.8,2015,24,Khris Middleton,32.4,36.1,18.2,6.4,14.5,3.3,2.3,3.8,3.9,3.5,4.2,0.6,79,4.6,105.6,56,18.3,5.4,44.4,1.84,-0.8,14700000,topPayer
Guard,9710,11.6,2014,23,Khris Middleton,25.7,30.1,13.4,5.1,11,3.8,1.4,4.4,2,1.7,2.3,0.6,79,3.4,103.9,56.3,12.3,7.3,46.7,1.61,7.2,915243,belowAverage
Guard,8498,9.9,2019,26,Kyle Anderson,17.2,19.3,5.7,2.3,4.7,3.4,0.9,4.4,1.1,0.7,2.2,0.9,59,1.1,101.8,54.2,15.6,10.3,49.3,2.4,-4.1,9073050,topPayer
Guard,9273,9.8,2016,23,Kyle Anderson,11.4,14.2,3.4,1.3,2.9,2.4,0.5,2.9,0.8,0.6,1.3,0.5,72,0.6,105.3,52.5,12.6,10.3,44.5,2.33,9.1,1192080,aboveAvergae
Guard,8500,7.3,2019,39,Kyle Korver,12.2,16.7,6.7,2.2,5.2,1.8,0.8,2.1,0.7,0.6,1.2,0.3,50,4.1,110.7,61.3,9.3,5.4,42.9,1.45,7.9,6004753,topPayer
Guard,8772,7.8,2018,38,Kyle Korver,13.8,19.1,8.6,2.9,6.9,2.2,0.8,2.3,1,0.9,1.2,0.1,70,5,107.5,58.2,8.8,5.6,41.6,1.37,3.6,7560000,topPayer
Guard,9937,9.4,2013,33,Kyle Korver,23.7,33.9,12,4.1,8.6,3.7,1.4,4,1.3,1.2,2.9,0.3,71,5.5,106.1,65.3,12.7,6,47.5,2.04,3.2,6760563,topPayer
Guard,10155,8.9,2012,32,Kyle Korver,22,30.5,10.9,3.7,8.1,3.6,0.9,4,1.1,0.9,2,0.3,74,5.6,106,63.7,9.4,6.7,46.1,2.09,4.1,5000000,good
Guard,10355,9.2,2011,31,Kyle Korver,15.2,22.6,8.1,2.7,6.3,2,0.8,2.4,1,0.8,1.7,0.4,65,4.2,106.4,60,11.9,5.3,43.2,2.11,10,5000000,good
Guard,10546,8.9,2010,30,Kyle Korver,14,20.1,8.3,3,6.8,1.7,0.7,1.8,1.1,0.9,1.5,0.1,82,3.5,107.3,57.2,12.1,4.7,43.4,2.07,8,5000000,good
Guard,10746,10,2009,29,Kyle Korver,13.7,18.3,7.2,2.7,5.4,1.9,0.8,2.1,0.9,0.8,1.7,0.2,52,2.1,110.1,62,13.7,6.1,49.3,2.12,10.3,5155115,good
Guard,10945,9.2,2008,28,Kyle Korver,17.5,24,9,3.1,7.2,2.9,1.2,3.3,1.6,1.4,1.8,0.4,78,3.4,107,57.2,11.6,7.3,43.8,1.52,4.5,4956818,good
Guard,11154,9.1,2007,27,Kyle Korver,16,21.5,9.8,3.3,7,1.8,0.9,2,1.9,1.8,1.4,0.2,50,3.8,114.6,62.9,9.8,5,47.4,1.45,10.4,4400000,good
Guard,9033,19.1,2017,33,LeBron James,54.1,36.9,27.5,10.5,19.3,7.5,4.2,8.6,6.5,4.7,9.1,1.2,82,5,113.7,62.1,43.2,11.9,54.2,2.15,1.6,33285709,topPayer
Guard,8505,6.8,2019,21,Lonnie Walker IV,11.3,14.5,5.6,2.2,5,1.8,0.6,2.2,1,0.7,0.9,0.4,53,1.3,108,51.5,8.7,7.2,43.4,1.48,-1.5,1862464.18,aboveAvergae
Guard,8509,19.3,2019,21,Luka Doncic,52.5,33.3,28.7,9.5,20.6,8,4.2,9.3,9.1,6.8,8.7,1.3,54,9.1,117,58.4,44.8,13.2,46.1,2.07,6.2,7683360,topPayer
Guard,8782,14.9,2018,20,Luka Doncic,40.3,32.2,21.2,7,16.5,6.6,3.4,7.8,6.7,4.8,6,1.2,72,7.1,107.6,54.5,31.7,11.7,42.7,1.74,-3.1,6569040,topPayer
Guard,8512,2.9,2019,27,Malcolm Miller,2.7,5,0.9,0.3,1,0.5,0.1,0.6,0.2,0,0.3,0,25,0.8,115.1,43.2,8,5.2,33.3,2.67,16.3,1588231,aboveAvergae
Guard,8518,3.3,2019,24,Marial Shayok,3.6,5.2,1.5,0.5,2.5,1.5,0.5,1.5,0,0,0.5,0,2,1.5,96,30,11.1,13.6,20,1,-40,79568,belowAverage
Guard,8519,6.8,2019,25,Mario Hezonja,11.8,16.3,4.8,1.7,4,2.9,0.8,3.4,1.1,0.9,0.9,0.6,47,1.4,103.7,53.2,7.7,9.4,42.9,1.14,-9,1737145,aboveAvergae
Guard,9052,9.4,2017,23,Mario Hezonja,19.6,22.1,9.6,3.6,8.2,3.2,1.1,3.7,1.4,1.1,1.4,0.5,75,3.6,103.6,54.4,10.1,8.4,44.2,1.23,-6,4078320,good
Guard,9293,5.9,2016,22,Mario Hezonja,10.2,14.8,4.9,1.8,5.1,1.9,0.9,2.2,0.8,0.6,1,0.3,65,2.2,95.1,45,11,7.3,35.5,1.07,-14.2,3909840,good
Guard,9511,6.5,2015,21,Mario Hezonja,11.7,17.9,6.1,2.3,5.3,1.9,1.2,2.2,0.7,0.6,1.4,0.4,79,2.4,102.6,54.1,11.3,6.2,43.3,1.12,-0.1,3741480,good
Guard,8522,4.3,2019,23,Matisse Thybulle,13.9,19.5,4.7,1.7,4.1,0.9,0.8,1.5,0.7,0.4,1.2,0.6,57,2.5,105.3,53,8.5,3.8,41,1.56,1.7,2582160,good
Guard,8526,5.9,2019,26,Maurice Harkless,15.6,23,5.8,2.3,4.6,3,0.9,3.9,1.1,0.6,1.1,0.9,62,1.6,109.7,57.2,6.2,7.9,50.2,1.28,1.2,5091001.64,good
Guard,8527,12.3,2019,24,Max Strus,3.1,3.1,2.5,1,1.5,0,0,0.5,0.5,0.5,0,0.5,2,0.5,193.3,72.7,0,6.3,66.7,0,105.8,494568,belowAverage
Guard,8528,2.2,2019,23,Melvin Frazier Jr.,2.6,3.4,1.2,0.4,1.1,0.2,0.2,0.3,0.3,0.1,0.1,0.1,15,0.5,91.4,48,3.3,3.7,35.3,0.33,-2.4,669094.16,belowAverage
Guard,8793,-2,2018,22,Melvin Frazier Jr.,2.5,4.4,1.5,0.7,2.1,0.2,0.1,0.5,0.4,0.1,0.1,0.3,10,0.6,96,33,3.2,5,33.3,1,-13.5,685653.56,belowAverage
Guard,8532,-3.1,2019,22,Miye Oni,0.3,2.1,0,0,0.4,0.4,0.2,0.4,0,0,0,0,5,0.2,52,0,0,7.7,0,0,-68,898310,belowAverage
Guard,8535,5,2019,20,Nassir Little,8.3,11.9,3.6,1.4,3.1,1.6,0.3,2.3,0.9,0.6,0.5,0.6,48,1.2,109.5,50.5,5,8.4,43,1.47,-3.2,2105520,aboveAvergae
Guard,8538,6.8,2019,31,Nicolas Batum,16,23,3.6,1.3,3.7,3.4,1,4.5,0.5,0.4,3,1.1,22,2.2,108.6,46.3,17.3,9.7,34.6,3,-3.3,25565217,topPayer
Guard,8801,8.4,2018,30,Nicolas Batum,23.5,31.4,9.3,3.4,7.5,4.3,1.6,5.2,1.2,1,3.3,0.9,75,4,109.7,58.1,14.5,7.9,45,2.11,-0.5,24000000,topPayer
Guard,9067,10.4,2017,29,Nicolas Batum,27.6,31,11.6,4.2,10.2,3.9,2,4.8,2,1.7,5.5,0.9,64,4.3,109.2,52.3,25.5,7.5,41.5,2.66,-0.4,22434783,topPayer
Guard,9522,11.6,2015,27,Nicolas Batum,32.6,35,14.9,5.3,12.5,5.3,2.9,6.1,2.7,2.3,5.8,0.8,70,5.7,107.5,54.6,26.2,8.6,42.6,1.97,4,11860750,topPayer
Guard,10181,10.4,2012,24,Nicolas Batum,33.1,38.4,14.3,4.8,11.4,4.3,2.6,5.6,2.9,2.4,4.9,1.3,73,6.1,105.4,56.6,19.9,7.5,42.3,1.89,-2.4,11950000,topPayer
Guard,10389,10.7,2011,23,Nicolas Batum,25.9,30.4,13.9,4.9,10.9,3.2,1.5,4.6,2.7,2.3,1.4,1.4,59,4.6,104.8,57.5,7.9,7.9,45.1,0.93,-1.5,2155365,aboveAvergae
Guard,8541,4.2,2019,21,Oshae Brissett,4.6,7.1,1.9,0.7,1.9,0.9,0.4,1.4,0.5,0.4,0.4,0.5,19,0.8,108.1,45.8,7.4,8.7,36.1,1,11.6,129568,belowAverage
Guard,9748,9.3,2014,30,P.J. Tucker,23,30.6,9.1,3.3,7.6,5,1.2,6.4,1.8,1.3,1.6,1.5,78,3.2,102.6,54.1,7.6,10.1,43.8,1.27,-1.2,6679319.76,topPayer
Guard,9971,8.8,2013,29,P.J. Tucker,23.5,30.7,9.4,3.3,7.6,4.5,1.3,6.5,2.5,1.9,1.7,2,81,2.4,108.3,54,8,10.5,43.1,1.38,2.4,5994523.15,topPayer
Guard,8542,5.6,2019,23,PJ Dozier,9.1,11.1,4.1,1.7,4.3,1.2,0.5,1.4,0.5,0.3,1.4,0.2,21,1.3,105.6,44.9,17,5.9,39.6,2.64,-1.6,79568,belowAverage
Guard,8804,12.1,2018,22,PJ Dozier,8.8,8.5,3.2,1.3,3.5,1.8,0,2.8,0.3,0.2,0.8,1,6,1.3,112.6,43.4,12.5,13.8,38.1,0,22.5,77250,belowAverage
Guard,9754,10.6,2014,25,Paul George,15.7,15.2,8.8,3,8.2,3,2,3.7,1.8,1.3,1,0.7,6,3.7,101.7,49.2,12.2,11.5,36.7,0.5,9.5,15800000,topPayer
Guard,9975,15.7,2013,24,Paul George,38.8,36.2,21.7,7.2,17,6,2.8,6.8,5.8,5,3.5,0.8,80,6.3,104.5,55.5,17.7,9.3,42.4,1.26,6.5,3282003,good
Guard,10189,13.4,2012,23,Paul George,37.2,37.6,17.4,6.2,14.9,6.5,2.9,7.6,3.5,2.8,4.1,1.1,79,5.9,104.4,53.1,19.1,10.1,41.9,1.4,6.4,2574120,good
Guard,10394,11.8,2011,22,Paul George,27.3,29.7,12.1,4.3,9.7,4.8,1.8,5.6,2.8,2.2,2.4,0.8,66,3.5,105.5,55.5,13.3,9.4,44,1.35,6.4,2406240,aboveAvergae
Guard,8550,7.2,2019,19,RJ Barrett,25.8,30.4,14.3,5.2,13,4.1,2.2,5,4.5,2.8,2.6,0.9,56,3.5,105.4,47.9,12.7,7.8,40.2,1.15,-9.1,7839960,topPayer
Guard,8554,5.8,2019,29,Reggie Bullock,15.3,23.6,8.1,3.1,7.7,1.9,0.7,2.3,0.7,0.6,1.4,0.4,29,3.8,103.8,50.2,8.7,4.9,40.2,2.21,-5.8,4000000,good
Guard,8815,6.9,2018,28,Reggie Bullock,19.1,29.8,11.3,3.9,9.4,2.4,1,2.7,1.3,1.2,2,0.3,63,6.2,109,56.3,9.6,4.5,41.2,1.98,-1.3,2500000,good
Guard,9083,8.4,2017,27,Reggie Bullock,18.7,27.9,11.3,4.3,8.8,2,0.8,2.5,0.8,0.6,1.5,0.4,62,4.5,107.5,61.5,8.1,4.3,48.9,2.02,0.6,2500000,good
Guard,8557,7.4,2019,27,Rodney Hood,19.4,29.5,11,4.1,8.2,3,0.9,3.4,1.3,1,1.5,0.5,21,3.4,112.3,62.5,6.8,5.4,50.6,1.68,0.6,5718000,topPayer
Guard,9766,8,2014,22,Rodney Hood,15.6,21.3,8.7,3.1,7.5,2.2,0.9,2.3,1.6,1.2,1.7,0.2,50,3.4,102.6,52.9,13.6,5.5,41.4,1.84,3.8,1290360,aboveAvergae
Guard,8559,2.3,2019,20,Romeo Langford,5.5,11,2.6,0.9,2.4,0.7,0.3,1.2,0.9,0.6,0.2,0.5,27,0.9,110.5,46.5,2.6,5,37.5,0.67,8.5,3458400,good
Guard,9546,9.6,2015,21,Rondae Hollis-Jefferson,19.1,21.2,5.8,2.2,4.8,4,0.9,5.3,1.8,1.3,1.5,1.3,29,0.5,98.9,51.9,10,12,45.7,1.65,-3.2,1335480,aboveAvergae
Guard,8560,10.7,2019,33,Rudy Gay,20.4,21.5,10,3.7,8.4,4.4,1.3,5.4,1.9,1.7,1.7,0.9,60,3.1,107.6,54.5,11.6,11.9,44.2,1.29,-0.9,14500000,topPayer
Guard,8563,8.4,2019,29,Ryan Broekhoff,9.4,10.6,4.2,1.3,3.5,2.2,0.4,2.5,0.5,0.4,0.6,0.3,17,3,115.5,56.8,8.3,11.2,37.3,1.83,2.1,1416852,aboveAvergae
Guard,8823,7.5,2018,28,Ryan Broekhoff,6.9,10.8,4,1.4,3,1.3,0.4,1.5,0.5,0.4,0.5,0.2,42,2.2,111.2,62.1,6.9,6.5,45.2,1.38,8.3,838464,belowAverage
Guard,8566,12.3,2019,21,Shai Gilgeous-Alexander,35.2,35.1,19.3,7,14.8,5.4,1.9,6.1,5,4,3.3,0.7,63,3.5,113,56.6,14.4,8.7,47.3,1.78,3.7,3952920,good
Guard,8567,9,2019,23,Shake Milton,16.5,19.1,9.5,3.4,6.8,1.8,1.2,2.1,1.6,1.2,2.2,0.3,32,3.3,112.7,63.3,17,5.6,49.8,1.87,1.4,1445697,aboveAvergae
Guard,8571,4.6,2019,23,Stanley Johnson,3.6,4.8,1.2,0.4,1.6,1,0.4,1.1,0.3,0.3,0.4,0.2,20,0.7,91.3,34.2,12.9,9.8,25.8,1,-4.9,3623000,good
Guard,8573,8.1,2019,25,Sterling Brown,12,14.8,5,1.8,4.8,3,0.8,3.7,0.8,0.6,1,0.6,45,2.5,105.3,47.8,9.6,10.9,36.7,1.28,5.3,1618520,aboveAvergae
Guard,8574,6.9,2019,22,Svi Mykhailiuk,15.4,22.6,9,3,7.2,1.6,1.1,1.9,1.3,1,1.9,0.3,56,5.1,108.6,57.8,12,4.1,41,1.74,-0.6,2620666.09,good
Guard,8577,4.8,2019,23,Terance Mann,5.1,7.7,1.6,0.6,1.5,0.8,0.4,0.9,0.3,0.3,1.1,0.1,35,0.3,103.3,47.2,18.5,5.7,40.7,2.71,1.2,1000000,belowAverage
Guard,8580,9.7,2019,29,Terrence Ross,23.7,27.3,14.8,5,12.3,3,1,3.2,2.6,2.2,1.2,0.2,63,7.2,104.7,54.8,7.2,5.4,40.7,1.19,-2.8,12500000,topPayer
Guard,8840,11,2018,28,Terrence Ross,24.4,26.5,15.1,5.4,12.7,3.1,1.1,3.5,1.8,1.6,1.7,0.3,81,7,105.3,56.1,10.3,6.2,42.8,1.5,-0.5,10500000,topPayer
Guard,9107,6.1,2017,27,Terrence Ross,18.3,25,8.7,3.2,8,2.6,1.2,3,1.5,1.1,1.6,0.4,24,3.9,103.9,50.5,8.8,5.9,39.8,1.31,-3.8,10500000,topPayer
Guard,9563,8.2,2015,25,Terrence Ross,16.7,23.9,9.9,3.7,8.6,2.2,0.6,2.5,0.8,0.7,0.8,0.3,73,4.6,107.2,55.1,5.3,5.2,43.1,1.22,6,3553917,good
Guard,9784,6.6,2014,24,Terrence Ross,16.7,25.5,9.8,3.8,9.2,2.4,0.8,2.8,0.7,0.5,1,0.4,82,4.8,109.7,51.9,6.3,5.5,41,1.25,0.6,2793960,good
Guard,8582,6.4,2019,35,Thabo Sefolosha,8.1,10.6,2.2,0.9,2.2,1.8,0.4,2.3,0.2,0.1,0.6,0.5,41,1.3,110.7,48.7,7.4,9.6,40.7,1.67,3.9,2564753,good
Guard,9785,10.6,2014,31,Thabo Sefolosha,16.2,18.8,5.3,2,4.8,3.3,0.7,4.3,1.1,0.9,1.4,1,52,1.5,105.8,50.6,11.6,11.4,41.8,1.97,11.2,4000000,good
Guard,11023,8.9,2008,25,Thabo Sefolosha,17.3,22,5.9,2.3,5.4,2.8,1,3.7,1.1,0.9,1.7,0.8,66,1.3,100.1,50,11.8,8.5,42.6,1.73,-4.3,1931160,aboveAvergae
Guard,8583,5.1,2019,24,Theo Pinson,9.1,11.1,3.6,1.4,4.7,1.3,1,1.6,0.5,0.5,1.7,0.3,33,2.4,95.1,37,24,6.4,29,1.7,-4.6,1445697,aboveAvergae
Guard,8842,8.3,2018,23,Theo Pinson,8.7,11.7,4.5,1.4,4.1,1.8,1,2,1.2,1.1,1.2,0.2,18,2.6,93.6,49,16.7,7,34.2,1.17,-0.6,77250,belowAverage
Guard,8585,9.2,2019,28,Tim Hardaway Jr.,23.7,28.8,15.8,5.5,12.6,2.8,1,3.1,2.4,1.9,2,0.4,63,7.2,115.8,58.1,10,5,43.7,2.03,8,12029681.22,topPayer
Guard,9110,9.1,2017,26,Tim Hardaway Jr.,28.4,33.1,17.5,6.3,15,3.4,1.6,3.9,3.1,2.6,2.7,0.6,57,7.2,107.9,53.3,12.3,5.7,42.1,1.68,-1.9,10275015.07,topPayer
Guard,8586,5.5,2019,24,Timothe Luwawu-Cabarrot,10.9,17.2,6.3,2,4.9,1.7,0.8,2.3,1.6,1.3,0.6,0.6,39,2.8,99.9,56.3,5.8,5.9,40.6,0.78,-3.8,2058503.94,aboveAvergae
Guard,8845,4.9,2018,24,Timothe Luwawu-Cabarrot,8.9,13.4,4.6,1.6,4.4,1.7,0.4,1.9,0.8,0.6,0.5,0.2,50,2.3,98.5,48.9,5.7,6.7,37.6,1.24,-14.4,2220531.82,aboveAvergae
Guard,9112,4.1,2017,23,Timothe Luwawu-Cabarrot,9.2,15.5,5.8,1.9,5.1,1.1,0.7,1.4,1.1,0.9,1,0.3,52,3,102.6,51.1,9.8,4.1,37.5,1.42,-0.1,2061568.52,aboveAvergae
Guard,9345,5.3,2016,22,Timothe Luwawu-Cabarrot,11.4,17.2,6.4,2.1,5.2,1.8,1.1,2.2,1.8,1.5,1.1,0.4,69,2.3,101.4,53.6,9.3,6.1,40.2,1.03,-2,2095183.37,aboveAvergae
Guard,9117,5.6,2017,27,Torrey Craig,10.6,16.1,4.2,1.6,3.5,2.2,0.5,3.3,0.9,0.6,0.6,1,39,1.5,108,53.5,5.4,10,45.3,1.25,-2.9,77250,belowAverage
Guard,8591,3.7,2019,26,Treveon Graham,10,16.9,4.4,1.6,4.4,1.8,0.5,2.7,1,0.7,0.8,0.9,55,2.2,103.9,45.6,6.9,7.4,36,1.55,-6.2,1645357,aboveAvergae
Guard,9118,4.7,2017,24,Treveon Graham,9.3,16.7,4.3,1.5,3.5,1.3,0.4,1.9,0.9,0.7,0.9,0.7,63,1.5,103.4,55.3,8.2,5.6,43.4,2.19,-4.6,1312611,aboveAvergae
Guard,9351,6.5,2016,23,Treveon Graham,4.1,7,2.1,0.7,1.5,0.6,0.1,0.8,0.6,0.4,0.2,0.2,27,0.6,93.6,61.2,5.8,5.6,47.5,2,-10.6,543471,belowAverage
